Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Chad,Height-for-age <-2 SD (stunting),Total,2004,44.354244,Hundredths,%,Reanalysed,Free,42.403156,46.322906,4750.165039,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête démographique et de santé Tchad 2004. Demographic and Health Surveys. Calverton  Maryland  U.S.A.   INSEED et ORC Macro  2005,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1997-2015,Total
Chad,Height-for-age <-2 SD (stunting),Total,2010,38.650295,Hundredths,%,Reanalysed,Free,36.847187,40.485077,12452.55273,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête par grappes à indicateurs multiples (MICS)  Tchad 2010  Rapport final. N'Djamena  République du Tchad  2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1997-2015,Total
Chad,Height-for-age <-2 SD (stunting),Total,2015,39.765774,Hundredths,%,Reanalysed,Free,38.362019,41.186577,11005.36719,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête Démographique et de Santé et à Indicateurs Multiples du Tchad 2014-2015. Rockville  Maryland  USA  INSEED  MSP et ICF International  2016.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1997-2015,Total
Togo,Height-for-age <-2 SD (stunting),Total,1988,40.700001,Hundredths,%,Adjusted,Free,,,1667,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête démographique et de santé au Togo 1988. Demographic and Health Surveys. Direction Generale de la Santé. Lomé  Togo  1989,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,1996,40.200001,Hundredths,%,Adjusted,Free,,,3761,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête national sur la situation des enfants au Togo en 1995 (MICS -Togo -96). Lomé  République Togolaise  Ministère du Plan et de l'Amenagement du Territoire et UNICEF  September 1996.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,1998,33.200001,Hundredths,%,Adjusted,Free,,,3603,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquete démographique et de santé  Togo 1998. Demographic and Health Surveys. Ministère de la Planification et du Développement Economique  Direction de la Statistique. Lomé  Togo  1999,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2006,29.919624,Hundredths,%,Reanalysed,Free,27.870296,32.052677,3536.601074,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Résultats de l'enquête nationale à indicateurs multiples  Togo 2006. Rapport final  aôut 2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2008,26.9,Hundredths,%,Reported,Free,,,3204,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Rapport d'enquête nationale nutrition et survie des enfants de 0 à 59 mois  pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo  décembre 2008.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2010,29.758024,Hundredths,%,Reanalysed,Free,27.736452,31.861977,4613.033691,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête par grappes à indicateurs multiples MICS Togo  2010  Rapport final. Lomé  Togo  DGSCN  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2012,26.163746,Hundredths,%,External Reanalysis,Free,23.935781,28.521336,2555.106689,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquette Nutritionnelle Nationale Utilisant La Methodologie SMART  Togo 20 Juin-7 Juillet 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2014,27.578115,Hundredths,%,Reanalysed,Free,25.800472,29.429663,3300.412842,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Enquête démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville  Maryland  USA   MPDAT  MS et ICF International  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Togo,Height-for-age <-2 SD (stunting),Total,2017,23.799999,Hundredths,%,Reported,Free,,,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,MICS6 TOGO  2017  Rapport final. Lomé  Togo,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1988-2017,Total
Thailand,Height-for-age <-2 SD (stunting),Total,1987,24.6,Hundredths,%,Adjusted,Free,,,1843,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Thailand demographic and health survey 1987. Demographic and Health Surveys. Institute of Population Studies  Chulalongkorn University. Bangkok  Thailand  1988,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Thailand,Height-for-age <-2 SD (stunting),Total,1993,21.1,Hundredths,%,Adjusted,Free,,,11748,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Random survey on nutritional status of children of ages under five. Thailand Journal of Health Promotion and Environmental Health 1996 19 57-66,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Thailand,Height-for-age <-2 SD (stunting),Total,1995,18.1,Hundredths,%,Adjusted,Free,,,4178,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,The fourth national nutrition survey of Thailand 1995. Department of Health. Bangkok  Thailand 1998,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Thailand,Height-for-age <-2 SD (stunting),Total,2006,15.682672,Hundredths,%,Reanalysed,Free,14.270517,17.206522,4691744.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Thailand multiple indicator cluster survey December 2005 - February 2006  Final report. Bangkok  Thailand  National Statistical Office  2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Thailand,Height-for-age <-2 SD (stunting),Total,2012,16.393484,Hundredths,%,Reanalysed,Free,14.731598,18.202826,9009.963867,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Thailand multiple indicator cluster survey 2012.  MICS. Bangkok  Thailand  NSO  UNICEF  MOPH  NHSO  THPF  IHPP  2013.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Thailand,Height-for-age <-2 SD (stunting),Total,2016,10.51544,Hundredths,%,Reanalysed,Free,9.2696505,11.906684,11007.73926,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Thailand Multiple Indicator Cluster Survey 2015- 2016  Final Report  NSO and UNICEF  Bangkok  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1987-2016,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,1999,41.5,Hundredths,%,Adjusted,Free,,,3599,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,National nutrition survey  Tajikistan (September/October 1999). London  UK  Action Against Hunger UK  2000,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2000,42.099998,Hundredths,%,Adjusted,Free,,,5657,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,National nutrition survey of Tajikistan (September/October 2000). London  UK  Action Against Hunger UK  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2001,43.200001,Hundredths,%,Adjusted,Free,,,3704,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Representative national nutrition survey Tajikistan (Sughd  RRS  Kouliab and Kurgan Teppe regions)  October/November 2001. London  UK  Action Against Hunger UK  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2002,37.099998,Hundredths,%,Adjusted,Free,,,4543,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,National nutrition survey Tajikistan  May/June 2002. Action against Hunger and European Community Humanitarian Office  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2003,42.400002,Hundredths,%,Adjusted,Free,,,4654,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,National nutrition and water & sanitation survey  Tajikistan  October 2003. Dushanbe  Tajikistan  Action Against Hunger (lead agency nutrition) and Mercy Corps (lead agency wat/san)  2004,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2005,33.094822,Hundredths,%,Reanalysed,Free,30.965361,35.295853,4138.844238,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Tajikistan multiple indicator cluster survey 2005  Final Report. Dushanbe  Tajikistan  State Committee on Statistics of the Republic of Tajikistan  2007 ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2007,39.266003,Hundredths,%,Reanalysed,Free,36.744427,41.846146,5014918,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Tajikistan living standards measurement survey 2007 (TLSS)  Indicators at a glance. Dushanbe  Republic of Tajikistan  State Committee on Statistics and UNICEF  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2009,28.781069,Hundredths,%,Reanalysed,Free,25.833708,31.919971,7413493.5,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Micronutrient status survey in Tajikistan  2009. Dushanbe  Republic of Tajikistan  Ministry of Health and UNICEF  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2012,26.864647,Hundredths,%,Reanalysed,Free,25.044712,28.766077,5209.461426,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe  Tajikistan  and Calverton  Maryland  USA  SA  MOH  and ICF International  2013,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2016,19.600182,Hundredths,%,External Reanalysis,Free,17.332983,22.084709,0.989961326,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,National Micronutrient Status Survey in Tajikistan 2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Tajikistan,Height-for-age <-2 SD (stunting),Total,2017,17.510275,Hundredths,%,Reanalysed,Free,16.099089,19.017124,6693.605469,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020, Tajikistan Demographic and Health Survey 2017. Dushanbe  Republic of Tajikistan  and Rockville  Maryland  USA  Statistical Agency under the President of the Republic of Tajikistan (SA),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,1999-2017,Total
Turkmenistan,Height-for-age <-2 SD (stunting),Total,2000,28.1,Hundredths,%,Adjusted,Free,,,2928,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Turkmenistan demographic and health survey  2000. Demographic and Health Surveys. Calverton  Maryland  USA  GECRCMCH and ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2000-2015,Total
Turkmenistan,Height-for-age <-2 SD (stunting),Total,2006,18.868416,Hundredths,%,Reanalysed,Free,16.797567,21.129732,2024.66394,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Turkmenistan multiple indicator cluster survey 2006  Final Report. Ashgabat  Turkmenistan  Turkmenmillihasabat  2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2000-2015,Total
Turkmenistan,Height-for-age <-2 SD (stunting),Total,2015,11.460349,Hundredths,%,Reanalysed,Free,10.072344,13.011949,3713.470215,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Turkmenistan 2015-16 Multiple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2000-2015,Total
Timor-Leste,Height-for-age <-2 SD (stunting),Total,2002,55.700001,Hundredths,%,External Reanalysis,Free,,,4133,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Multiple indicator cluster survey (MICS - 2002). UNICEF  Dili  Timor-Leste  2003,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2002-2013,Total
Timor-Leste,Height-for-age <-2 SD (stunting),Total,2003,54.799999,Hundredths,%,Adjusted,Free,,,5255,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  March 2020,Timor Leste 2003 demographic and health survey. Newcastle  NSW  Australia  MOH and University of Newcastle  2003,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,Middle of fieldwork,,2002-2013,Total
